ID,'Product using score','User area',gender,age,'Cumulative using time','Point balance','Product service usage','Pay a monthly fee by credit card','Active user',' Estimated salary','Purchase or not'
7654,535,Tainan,Female,30,5,122924.75,1,?,?,62390.59,1
7672,405,Taipei,Male,39,10,0,1,1,?,160810.85,1
7265,434,Tainan,Male,33,3,0,?,?,1,2739.71,0
5640,523,?,Male,61,?,66250.71,1,1,1,21859.06,0
6311,?,?,?,43,4,?,2,?,0,43956.83,0
375,?,Taichung,Male,35,?,58469.37,2,1,?,172459.39,0
9064,609,Taipei,Male,?,3,121778.71,1,?,1,138399.67,0
2669,?,Taipei,Male,52,?,?,1,?,0,?,1
4600,?,?,?,38,3,0,?,?,?,116466.19,0
2168,?,Taipei,Male,33,1,?,2,0,1,62163.53,0
9812,645,?,?,?,?,?,1,1,?,?,0
5816,802,?,?,?,4,90757.64,2,?,1,?,0
4285,732,Taichung,Female,?,?,?,2,?,0,87422.15,0
5647,?,?,Female,?,9,118536.4,1,1,?,40980.87,1
4837,609,Taipei,Male,?,10,126392.18,1,?,1,43651.49,0
9083,?,?,?,36,?,?,?,1,0,?,0
9710,575,Taipei,Female,57,8,137936.94,1,?,1,84475.13,0
9291,850,Taipei,Male,?,8,73059.38,1,?,1,?,0
7523,610,Taipei,?,41,6,?,3,0,?,56118.81,1
4638,758,Taipei,Female,30,3,?,?,?,0,156249.06,0
7846,?,Taipei,Male,34,?,?,1,1,1,167931.81,0
4147,658,?,Female,?,2,0,2,1,1,84694.49,0
6134,?,Taichung,Female,33,4,127076.68,2,?,0,?,0
9279,443,Taipei,Male,?,?,161111.45,1,?,?,13946.66,0
6617,?,Tainan,Male,?,8,?,2,?,1,63176.77,0
4267,536,?,Female,35,?,0,1,?,0,?,1
922,609,Tainan,Male,61,?,?,?,1,0,22447.85,1
7113,670,?,Female,35,2,79585.96,1,?,?,198802.9,0
4273,640,Tainan,?,34,3,77826.8,1,1,?,168544.85,0
613,605,Taipei,?,64,2,129555.7,1,1,1,13601.79,0
1063,613,Taichung,?,38,9,67111.65,1,1,0,?,1
7054,?,?,?,?,6,165048.5,3,1,0,16929.41,1
9001,616,?,Male,37,?,0,?,1,0,111312.96,0
2805,?,Taipei,Female,44,2,0,2,1,1,58652.23,0
9427,499,?,Female,?,1,75225.53,2,0,0,?,1
2800,760,?,?,?,8,121911.59,1,1,0,?,0
2162,?,Taichung,?,32,6,?,1,?,?,139451.98,0
6142,572,Taipei,Male,24,?,0,2,1,1,?,0
2528,801,Taipei,?,42,?,0,2,?,?,?,0
5230,675,Taipei,Male,35,8,0,2,?,?,56642.97,0
66,?,Taichung,Female,36,6,?,2,?,?,27758.36,0
1659,748,Taipei,Male,44,2,92911.52,1,0,1,85495.24,0
2387,541,Taipei,Male,?,4,?,2,1,?,?,0
1258,628,?,?,?,3,0,?,?,?,48924.73,0
772,717,Taipei,Male,?,4,129722.57,1,?,0,41176.6,0
9148,636,?,Male,35,9,95478.17,1,0,?,?,0
5019,556,Taipei,?,51,8,61354.14,1,1,0,?,1
8287,632,Tainan,?,?,7,?,1,1,?,1843.24,0
2532,?,Taichung,Male,47,4,148826.32,1,?,1,79450.61,0
383,492,Taichung,Female,30,?,77168.87,2,0,1,146700.22,0
8607,807,Tainan,Male,42,5,0,2,1,1,74900.9,0
3914,553,Taichung,?,53,5,?,1,?,0,165378.66,1
1829,?,Tainan,Female,31,9,0,?,0,0,?,0
5454,714,?,Female,25,4,0,2,0,0,82500.84,0
703,?,?,Female,?,2,126615.94,2,?,1,?,0
27,?,Taichung,?,?,2,?,?,1,1,?,0
4196,626,Taichung,Female,47,?,103108.8,?,?,1,166475.44,1
9153,?,Taichung,Female,23,?,71433.08,1,1,?,103697.57,0
7338,676,?,Female,34,8,82909.14,1,1,0,91817.38,1
3890,418,Taipei,Female,39,2,?,2,?,?,9041.71,0
5278,577,Tainan,Female,40,?,?,2,1,?,?,0
5616,?,Taipei,Female,29,?,?,?,1,0,4696.44,0
6397,?,Taichung,?,44,2,133776.86,?,?,?,49865.04,0
3740,627,Taipei,Female,?,?,0,1,?,?,106851.7,0
9961,795,Taichung,Female,?,9,?,1,?,1,120853.83,1
5255,?,?,Male,20,?,204223.03,1,1,0,?,0
5927,595,?,Female,53,?,0,?,?,?,?,1
8429,548,Taichung,Female,36,2,?,2,1,1,140460.01,0
8325,654,Taipei,Male,?,?,87485.67,?,1,1,3299.01,0
3145,?,Tainan,?,55,1,?,?,0,1,181534.04,0
4573,669,?,?,30,?,139872.81,1,1,0,188795.85,0
7996,708,Taipei,Female,67,1,?,?,0,?,3837.08,0
7710,598,Tainan,?,64,1,62979.93,1,1,?,?,0
3023,?,Tainan,?,27,7,0,2,1,?,163060.43,0
751,649,Taipei,Male,41,0,0,?,0,1,?,0
2598,592,Tainan,Female,40,2,200322.45,?,?,1,?,0
8035,622,Tainan,Male,42,9,0,2,?,0,119127.06,0
8480,632,Taipei,?,50,2,?,2,?,0,57942.88,0
3329,529,Taipei,Female,38,2,0,1,1,?,146388.85,1
1976,622,Taipei,?,35,5,?,?,?,0,51112.8,0
168,615,Tainan,?,41,9,109013.23,1,?,0,196499.96,0
8631,?,?,Female,?,?,185932.18,2,1,0,65413.41,0
2397,?,Taipei,Female,27,3,0,2,0,?,?,0
14,549,?,Female,25,?,0,2,0,?,190857.79,0
940,724,Taipei,Female,37,?,68598.56,1,?,?,157862.82,0
6796,577,?,Male,48,6,?,1,1,0,193580.32,0
9331,630,Taipei,Male,34,?,?,2,1,1,114006.35,0
8127,729,Taichung,Male,39,?,127415.85,?,1,1,184977.2,1
3087,716,Taipei,Female,22,8,?,?,1,1,?,0
7333,788,?,Female,42,?,138650.49,2,1,0,?,0
9209,726,Taipei,Female,44,2,0,2,1,1,26733.86,0
2957,792,Taipei,Male,?,8,0,2,1,?,?,0
9717,812,Taichung,Male,?,?,?,3,?,1,185599.34,1
2635,661,?,Female,42,9,75361.44,1,?,0,27608.12,1
2362,?,Taichung,Female,43,5,154846.24,2,1,1,151903.6,0
3586,?,?,Male,?,7,120911.75,?,1,1,131249.46,0
9629,?,Taipei,Female,22,9,0,2,1,1,44377.65,0
5933,556,?,Female,47,2,?,1,?,1,?,0
6444,753,Taipei,Male,?,3,?,1,0,1,?,0
9606,736,?,?,29,?,?,2,0,?,?,0
4061,640,Taipei,?,29,4,0,2,1,0,?,0
1261,704,?,Male,27,5,147004.34,?,1,0,64381.33,1
189,616,Tainan,?,30,5,0,?,0,1,196108.51,0
431,?,?,Male,57,3,?,1,1,1,72467.99,1
565,689,?,?,38,?,121021.05,?,1,?,12182.15,0
2046,668,?,Female,31,?,0,?,0,0,41291.73,0
6364,678,Tainan,?,40,4,113794.22,1,1,0,?,0
4716,800,Tainan,?,?,?,?,?,1,?,?,0
340,?,Taichung,Female,?,10,?,1,1,0,43527.4,1
6288,690,Tainan,?,?,2,76087.98,1,?,1,151822.66,0
996,610,Tainan,Male,29,9,0,3,?,1,?,0
4709,530,Tainan,?,?,6,?,2,0,0,55893.37,0
3047,?,Taichung,?,31,3,?,1,0,1,146339.27,1
9853,501,Tainan,Male,?,?,?,?,?,0,?,1
5131,?,Taichung,Male,38,?,?,?,0,1,103511.26,0
8880,?,Taipei,Male,43,2,0,2,1,1,132908.07,0
7585,694,?,?,39,9,0,2,0,0,99924.04,0
4415,712,Taichung,Male,27,?,?,2,?,?,?,0
1951,680,Taipei,?,37,10,123806.28,1,?,0,81776.84,1
8511,550,?,Female,?,?,?,?,0,0,166468.21,1
7714,793,?,?,56,8,119496.25,2,1,0,?,0
3590,?,Taipei,?,51,?,?,1,0,0,70613.52,0
462,?,?,Male,39,3,0,2,?,?,36692.17,0
5875,597,Taipei,Male,19,?,0,2,1,?,?,0
8240,639,?,Male,?,7,149940.04,?,?,0,156648.81,0
1915,?,Tainan,Male,?,2,113836.27,1,?,1,174815.54,0
2710,592,?,Male,?,4,?,?,?,0,176395.02,0
5648,660,?,Male,19,5,127649.64,1,1,?,?,0
3040,829,Tainan,Female,?,?,101440.36,2,1,?,19324.5,0
6521,686,Taipei,?,41,10,0,1,1,?,133086.45,0
8899,850,Taipei,Male,40,6,124788.18,1,1,?,65612.12,0
1882,?,Tainan,Female,?,2,0,?,?,1,14721.8,0
7032,478,Tainan,?,?,0,83287.05,2,0,1,?,1
889,733,Taichung,Male,?,?,?,?,?,1,?,0
761,600,Taipei,?,43,5,?,?,?,?,194764.83,0
4439,672,Taichung,Male,68,0,?,?,1,?,?,0
9507,?,Taipei,?,69,?,?,2,0,?,149604.18,0
5328,850,?,Female,?,8,?,2,1,0,?,0
2798,?,Taichung,Male,27,2,166527.88,2,0,?,?,0
4889,437,?,Male,49,?,111634.29,?,0,?,166440.32,0
738,?,Taipei,Male,?,2,114628.4,?,?,?,168290.06,0
9045,560,?,Male,47,1,0,?,?,0,128882.66,1
3711,?,Taipei,Male,30,1,125739.26,1,?,1,193441.23,0
8139,584,?,Female,?,4,109646.83,?,1,1,70240.79,0
1522,507,Tainan,Female,29,?,0,2,?,1,94780.9,0
7636,516,Taipei,Female,29,?,104982.57,1,?,?,?,0
6075,811,Taipei,Female,45,5,?,?,?,1,?,0
7735,713,Taipei,Male,41,3,0,2,1,?,55772.04,0
4017,480,Taipei,Male,?,6,?,?,?,1,79329.7,0
7161,640,?,Male,23,?,72012.76,1,?,0,161333.13,0
2755,682,Taipei,Male,?,0,?,?,1,?,160828.98,0
642,706,Taipei,Female,29,5,112564.62,1,1,0,42334.38,0
2624,?,?,Female,28,9,0,2,?,0,?,0
5146,784,Taichung,Male,38,?,138515.02,1,1,1,171768.76,0
5605,602,?,Male,49,0,191808.73,1,0,0,97640.2,0
4934,420,?,Female,?,1,108377.75,2,1,1,9904.63,0
2097,?,Taipei,?,38,9,0,?,1,1,58855.85,0
3491,453,Taipei,Male,29,?,?,1,0,?,?,1
6100,532,Taichung,Male,52,9,137755.76,1,1,0,163191.99,1
7217,679,Taipei,Male,?,8,147726.98,3,1,0,172749.4,1
853,511,Taichung,Female,?,?,153895.65,1,1,?,?,0
4867,522,Taichung,Female,37,?,95022.57,?,?,1,?,0
7362,692,?,Female,36,4,0,1,1,0,185580.89,1
6588,707,?,Female,33,?,58036.33,1,?,1,83335.78,0
6698,638,Taipei,?,?,?,131762.94,1,?,1,47675.29,0
2094,555,Taipei,Male,55,4,146798.81,?,?,1,?,0
279,646,?,Male,35,6,84026.86,?,?,1,164255.69,0
1377,457,Taipei,Male,?,?,73700.12,3,?,?,?,1
8723,?,?,Male,35,7,?,1,1,?,143.34,0
3522,627,Tainan,Male,?,?,111087.5,1,0,1,146680.25,0
6737,707,?,?,57,1,?,1,1,?,?,1
9094,527,Taipei,Male,31,4,0,1,?,0,169361.89,0
2923,?,Tainan,Male,34,6,83264.28,?,0,0,?,0
5628,654,Taipei,Male,?,4,132954.64,1,?,1,146715.07,0
4717,646,Taipei,Male,18,10,0,2,?,1,52795.15,0
5496,721,?,?,?,?,0,2,1,?,71594.26,0
7965,?,Taichung,?,30,0,?,2,?,0,134175.15,0
1146,546,Taipei,Male,28,8,0,1,?,0,159254.29,0
1065,?,Taipei,Female,20,?,?,?,?,1,140385.33,0
5238,554,Tainan,Male,?,8,149134.46,1,1,1,?,0
1939,518,Taipei,?,?,3,90957.81,1,0,1,162304.59,0
3350,665,Taichung,Female,?,5,155447.65,2,1,0,51871.95,1
5125,721,Tainan,Female,46,7,137933.39,?,?,1,?,0
7637,517,Taichung,Female,59,?,154110.99,2,1,0,101240.08,1
172,?,Taichung,Male,27,5,95826.49,?,1,?,155996.96,0
8131,704,Taipei,?,47,5,0,?,1,?,145338.61,0
5133,439,?,Female,?,?,0,?,?,0,65535.56,0
2393,?,?,?,51,4,?,1,1,1,150390.57,0
8327,491,Taipei,Female,36,?,?,1,1,?,103934.12,0
4729,501,Taichung,Male,?,?,114655.58,1,0,0,?,0
7926,?,?,?,33,?,0,2,1,?,168261.4,0
3138,664,Taipei,Male,48,10,0,1,1,0,?,1
4687,?,Tainan,Male,53,2,143923.96,?,1,0,?,1
8578,754,Taichung,?,65,1,?,?,?,1,121529.59,1
9589,539,Taichung,Male,42,1,177728.55,1,?,0,105013.63,0
1183,?,?,Female,?,5,168069.73,?,1,1,?,1
9884,678,Taipei,Male,?,?,148088.11,1,?,0,14083.12,0
6938,589,?,?,?,4,0,2,0,?,182076.97,0
2013,841,Taipei,Male,?,9,108131.53,1,?,1,?,0
8749,655,?,?,?,?,146498.76,?,1,0,64853.51,1
3894,543,?,Female,42,5,0,2,0,0,?,0
4653,734,Tainan,Female,39,3,92636.96,?,1,1,?,0
334,?,?,Female,30,8,112013.81,1,1,0,177772.03,1
5398,723,Taipei,Female,40,7,?,?,?,0,38019.74,0
3910,431,?,Male,?,6,160982.89,1,1,1,?,0
8847,571,Taipei,Female,53,2,?,2,?,0,28045.77,0
9021,718,Tainan,Male,34,5,113922.44,?,1,0,30772.22,0
7591,?,Taichung,Female,?,?,132796.04,?,1,1,191821.35,1
7244,634,Taipei,Male,77,5,0,?,1,1,161579.85,0
1914,?,Taichung,Male,?,?,105128.85,2,1,1,?,0
1561,?,Taichung,Female,43,10,110822.9,1,0,0,72861.94,0
1783,?,?,Female,35,6,117707.18,2,0,0,95277.15,1
8763,?,Taipei,Female,?,3,0,1,?,0,?,1
3594,555,Taichung,Female,62,10,114822.64,1,0,?,?,0
8839,558,Taipei,Male,33,0,108477.49,1,1,?,109096.71,1
8278,?,Taichung,Female,40,3,?,2,1,0,?,0
1243,?,Taichung,Male,?,4,114027.7,?,1,1,?,0
9840,484,Taipei,?,41,5,?,1,?,?,74267.35,0
9436,?,?,Male,?,4,111798.06,2,1,1,?,0
6728,745,Taipei,Female,36,9,0,1,1,?,19605.18,1
4601,574,Taipei,Female,34,?,?,?,1,?,?,0
6973,595,?,?,52,9,0,1,?,1,106340.66,1
773,589,?,?,32,2,?,2,0,1,?,0
6068,563,Taipei,?,?,6,0,?,0,?,36536.93,0
4318,?,Taipei,Female,?,?,0,2,1,0,95957.09,0
2631,554,Taichung,Female,?,3,157780.93,2,1,0,6089.13,0
5441,690,Taichung,?,43,2,?,1,0,0,119644.59,1
1655,446,?,?,32,8,?,2,0,0,?,0
9610,?,Taipei,?,35,?,?,2,1,0,36557.55,0
351,659,Tainan,Male,?,3,107594.11,2,?,1,102416.84,0
1549,668,?,Male,25,8,?,?,1,1,?,0
3895,595,?,Male,37,2,?,?,1,?,?,0
7907,613,Tainan,Male,37,?,171653.17,1,?,1,5353.12,0
9987,673,Taichung,Male,47,?,183579.54,?,0,1,34047.54,0
9282,661,Taipei,?,31,?,133964.3,?,?,1,166187.1,0
8716,?,Taichung,?,?,0,141749.68,1,0,1,9201.53,0
9067,662,Taichung,Male,30,?,115286.68,?,?,1,149587.92,0
9037,768,Taipei,?,36,3,?,1,0,1,125870.5,0
7126,746,?,Female,?,?,0,2,?,1,72909.75,0
342,659,Taipei,Male,31,4,?,1,0,0,?,0
2159,731,?,Female,40,7,118991.79,1,?,1,156048.64,0
1061,490,?,Female,48,?,155413.06,?,1,0,?,0
7806,635,Taipei,?,?,?,134692.4,?,1,?,?,0
2507,695,Tainan,Male,?,?,0,?,?,1,70974.13,0
8952,702,Taichung,Female,23,7,98775.23,1,1,?,114603.96,0
6578,687,?,?,?,4,117633.28,1,0,1,?,0
2009,?,?,Male,43,?,99610.92,2,1,0,187296.78,0
8369,622,Taichung,Female,34,7,?,1,?,0,138906.85,1
4955,731,?,Male,?,9,101043.63,?,?,?,?,0
4277,670,?,Female,?,?,102954.68,?,0,1,134942.45,0
805,?,Taipei,Male,39,?,?,?,0,1,151738.54,0
8319,?,Taipei,Female,39,6,145644.05,1,?,0,104118.93,0
8816,?,Taichung,Male,43,?,135645.29,2,?,1,101382.86,1
6508,742,?,Male,32,6,160485.16,1,1,?,?,0
2504,476,Taipei,?,?,?,?,1,?,0,112132.86,0
6266,?,?,Male,37,6,0,2,1,0,109291.22,0
1142,617,Taipei,Male,40,5,190008.32,2,1,1,107047.92,0
749,?,Tainan,?,?,?,62276.99,?,1,1,?,0
4809,?,Taipei,Female,33,0,137811.75,1,?,1,184856.89,0
96,?,Tainan,Male,35,10,176273.95,1,0,?,121277.78,0
6873,850,Taipei,Female,27,7,43658.33,?,?,1,3025.49,0
2361,518,Taichung,Female,?,5,110624.99,1,1,0,89327.67,0
2586,?,Taipei,Male,28,9,?,2,1,1,?,0
7987,667,Tainan,Male,45,3,?,?,0,0,163655.01,0
2392,850,Taipei,?,31,?,0,2,1,0,?,0
9694,?,Taichung,Female,51,10,167273.71,?,0,0,93439.75,1
6912,705,Taichung,?,?,3,?,?,1,0,96013.5,1
1223,?,Taipei,Male,46,1,65733.41,1,?,0,?,0
6958,686,Taipei,Female,44,7,55053.62,1,1,0,?,0
622,?,Tainan,Female,40,?,167878.5,1,?,?,151887.16,0
9692,?,Taipei,Male,?,?,123311.39,?,1,1,82868.34,0
7545,566,?,Male,34,?,?,1,0,0,188135.69,0
3962,702,Taipei,?,?,?,88378.6,1,1,?,88550.28,0
2352,651,Taipei,?,?,7,74623.5,3,1,0,129451.29,1
131,758,Taipei,Female,34,?,0,2,1,1,?,0
3419,792,Taipei,Female,?,?,0,?,1,0,92664.09,0
1381,625,?,Male,?,?,130483.95,1,1,?,?,0
8183,562,Tainan,?,36,5,?,1,0,1,182843.24,0
9429,737,Taipei,Female,70,9,87542.89,?,?,1,42576.86,0
886,521,?,?,25,?,0,2,1,1,157878.67,0
5519,?,Taipei,Male,39,6,0,2,?,?,134441.6,0
9952,635,Tainan,Male,46,?,0,2,1,1,60739.16,0
3093,666,Taipei,Female,31,?,79589.43,1,?,0,4050.57,0
2502,?,?,Female,38,5,114753.76,1,1,0,107665.02,0
8964,741,?,Male,52,1,171236.3,2,0,0,?,1
5292,659,?,Female,32,2,155584.21,?,0,1,153662.88,0
4800,551,Taipei,Male,52,1,0,1,0,0,63584.55,1
7141,703,Tainan,Male,39,6,?,1,0,0,183656.12,0
2766,?,Taipei,Male,36,9,0,?,?,?,40062.29,0
8463,817,Taipei,?,59,1,?,?,?,?,?,0
3390,?,?,Female,55,?,91893.32,1,1,0,144870.28,1
8365,?,Tainan,?,?,?,125191.69,?,1,1,128260.86,1
5978,?,Taipei,Female,40,?,95452.89,1,?,?,179964.55,0
4236,595,Taipei,Male,29,6,150685.79,1,1,0,87771.06,0
3092,?,Taipei,?,?,?,0,2,?,1,67840.81,0
8475,?,Tainan,Female,?,4,72535.45,?,1,1,?,0
1269,?,?,Female,44,?,148481.09,?,1,0,?,0
4526,581,Tainan,Male,?,?,78022.61,1,0,1,30662.91,0
1902,796,?,?,67,5,0,2,0,?,54871.02,0
2533,827,Taipei,Female,?,2,0,2,0,1,60615.83,0
5227,481,Tainan,Male,39,1,?,1,1,?,?,0
8806,850,Tainan,Male,?,8,0,2,1,1,?,0
608,584,Taipei,?,?,?,0,?,1,0,?,0
1,619,Taipei,?,42,2,?,1,1,1,101348.88,1
6754,?,Tainan,?,?,?,143006.7,1,1,1,15650.89,0
8304,521,Taipei,Male,43,8,?,1,1,1,93180.09,0
4703,660,Taipei,?,33,0,?,1,0,0,181051.99,0
9810,820,Taipei,Female,39,1,104614.29,?,?,?,61538.43,1
7986,696,Taichung,?,27,2,96129.32,2,1,1,5983.7,0
5389,?,Taichung,?,?,1,99774.5,1,?,0,4896.11,1
8075,817,Taichung,?,27,?,129810.6,1,?,?,59259.44,0
4974,617,Taipei,?,?,4,?,2,1,?,91195.12,0
9360,?,Taichung,Male,43,9,140121.17,1,1,?,11302.7,1
2658,562,Taipei,Male,?,9,0,1,?,1,?,0
3293,?,?,Female,41,?,176024.05,2,1,?,182337.98,0
7775,850,Taichung,Male,43,5,?,2,0,1,19244.58,0
2207,609,Taipei,?,?,?,0,?,1,1,?,0
3994,?,Tainan,Male,40,3,153639.11,?,1,1,?,0
1212,?,Taipei,Female,32,5,0,?,?,1,?,0
9615,746,Taipei,Female,37,4,0,2,?,1,171039.56,0
9087,647,?,Female,29,2,?,2,1,0,179032.68,0
1538,?,Taipei,?,28,8,?,?,1,1,?,0
2886,660,Tainan,Male,?,5,0,2,1,0,115509.59,0
1173,?,?,?,?,?,122717.53,2,?,1,87000.39,0
5524,717,Taipei,Male,35,4,0,1,?,1,167573.06,0
3557,590,Taipei,Female,?,?,?,1,1,0,?,1
9880,486,?,?,?,9,?,2,1,0,?,1
8079,576,Taipei,?,50,?,?,2,1,?,57802.62,0
8495,671,Taichung,?,36,2,?,1,0,0,193201.86,0
1450,594,?,?,?,?,135067.52,?,0,?,131211.86,0
5013,?,Taipei,Male,?,5,?,?,1,1,?,0
7252,?,?,?,31,?,138166.3,1,1,0,12920.43,0
7707,667,Tainan,?,?,5,0,2,1,?,20346.69,0
4291,?,Tainan,Female,23,5,0,?,1,1,180622.43,0
2627,568,?,Female,29,2,129177.01,?,?,1,?,0
9405,?,?,?,43,5,?,?,0,0,105149.8,0
8617,653,Tainan,Female,27,6,107751.68,2,1,1,33389.42,0
4531,697,Taichung,Male,43,?,?,?,1,0,64139.1,0
2817,683,Taipei,Male,25,4,?,?,1,0,?,0
9000,702,Tainan,?,38,9,0,2,1,1,158527.45,0
980,?,Taipei,?,46,7,0,2,?,0,130590.35,0
3942,?,Taipei,?,?,9,?,1,1,0,190068.53,1
9947,?,Taipei,Female,?,9,0,?,?,?,107221.03,0
6666,506,?,?,32,8,0,2,?,1,182692.8,0
8772,681,Taichung,Male,?,4,97338.19,?,0,?,48226.76,0
9531,667,Taipei,Male,?,6,?,2,0,?,167181.77,0
2475,?,Taipei,?,?,?,0,2,1,0,191557.1,1
5904,570,?,Female,29,4,153040.03,1,?,?,131363.57,1
5460,530,Tainan,?,36,7,0,?,1,0,?,0
5459,635,?,Male,35,2,113635.16,1,1,0,90883.12,0
9010,751,Taichung,Male,?,9,156367.6,2,?,1,116179.92,0
6209,714,?,Male,34,10,?,2,1,1,80234.14,0
728,711,Taipei,Female,?,7,?,3,?,1,?,0
5693,573,Taipei,Female,?,?,0,2,?,?,66190.21,0
384,?,Taichung,?,28,8,124695.72,2,?,0,?,0
176,?,Tainan,Female,35,?,?,?,1,1,27286.1,0
1633,?,Taipei,Male,?,?,?,1,?,0,?,0
2936,687,Tainan,Male,35,8,?,2,1,?,?,0
2506,607,?,?,37,4,135927.06,?,0,0,180890.4,0
7490,600,Taipei,?,26,6,?,1,?,0,?,0
7624,719,Taipei,Male,?,5,?,?,?,1,?,0
6942,501,Taichung,Male,?,6,?,1,1,?,114774.35,0
6178,731,Taichung,Male,37,?,116880.53,?,0,?,172718.35,1
7976,641,Taichung,?,42,3,?,?,1,1,166516.84,0
2006,785,?,?,?,3,124493.03,?,0,?,52583.79,1
1913,?,Taichung,Female,?,4,?,1,1,?,?,1
3651,?,Taipei,Male,38,?,?,?,0,0,?,0
1536,764,Tainan,?,33,9,168964.77,?,?,?,118982.51,0
6756,812,Tainan,?,38,3,?,?,1,1,?,0
6923,678,?,Female,60,?,0,2,?,1,43821.56,0
9850,?,?,Female,?,6,0,2,1,?,124592.84,0
3387,?,Tainan,Male,41,6,?,?,1,0,?,0
8697,504,?,?,34,0,54980.81,?,1,?,?,0
8515,?,Tainan,?,?,?,83889.03,?,?,0,?,0
2138,850,?,Female,38,?,106871.81,?,?,?,29333.01,0
6661,?,Taipei,Female,29,5,0,2,1,?,?,0
6223,582,Taipei,Male,31,2,0,?,1,1,33747.03,0
934,512,Tainan,?,36,?,0,1,0,1,135482.26,1
3108,597,Tainan,?,30,2,?,?,1,1,182726.22,1
8179,?,Taipei,?,46,7,?,2,1,1,146011.55,0
8649,809,?,Female,48,2,0,1,1,0,?,1
6405,649,Tainan,Female,?,2,0,?,1,?,84863.85,1
292,?,Tainan,Female,41,5,94521.17,2,1,0,194926.86,0
1463,616,Taichung,?,41,1,?,?,1,?,236.45,1
5792,809,?,?,?,6,64497.94,3,0,?,182436.81,1
6483,850,Taipei,Male,32,4,?,2,1,1,151677.31,0
2697,698,Tainan,Female,?,0,92053.44,1,1,1,?,0
6833,594,Taichung,Female,21,2,87096.82,?,1,?,168186.11,0
4187,755,Taipei,Female,29,4,148654.84,?,1,?,28805.09,0
7884,551,Taipei,Female,45,6,0,2,1,1,51143.43,0
9176,?,?,Female,38,7,125328.56,?,1,0,188225.67,0
7948,639,Tainan,Female,35,5,136526.26,2,1,0,?,0
4051,?,?,Male,41,9,137742.9,?,?,?,166957.82,0
9462,697,Taipei,Male,?,4,0,?,0,1,26543.28,0
4824,786,?,Female,32,6,114512.59,1,1,0,15796.66,0
9837,587,?,Male,?,10,0,?,1,?,?,0
7351,?,?,Male,25,7,157228.61,2,?,?,124382.9,0
3811,477,?,?,30,6,131286.46,1,1,?,194144.45,0
5337,?,Taipei,?,?,4,120905.03,1,?,1,123475.88,1
4263,?,?,Male,?,8,?,2,1,?,185054.14,0
722,459,?,Female,42,6,129634.25,2,1,1,177683.02,1
3274,?,Tainan,Female,43,?,95140.44,2,1,0,?,1
4226,648,?,?,36,?,?,2,1,?,130041.45,0
8047,?,?,Female,47,?,123365.34,2,0,0,171995.34,0
9554,?,Taipei,Male,38,?,0,2,1,0,1528.4,0
5824,?,Taichung,Female,51,7,?,?,?,0,?,1
9904,606,?,?,36,10,0,?,0,1,155641.46,0
6874,628,Taipei,?,?,?,0,2,1,1,34689.77,0
2439,628,?,?,?,1,97361.66,1,1,1,149922.38,1
9475,673,Taipei,Male,51,8,79563.36,2,?,1,172200.91,0
4173,?,Taipei,Female,?,2,0,?,?,1,?,0
4207,?,?,?,?,8,62094.71,3,0,?,9308.1,1
7079,763,Taipei,?,67,1,149436.73,2,0,1,106282.74,0
5415,495,?,Female,?,?,140197.71,2,?,0,?,0
8473,662,Taipei,?,31,3,0,2,?,1,27731.05,0
1386,716,?,Female,35,?,112808.18,1,0,1,17848.3,0
3788,?,Taichung,Male,27,?,135096.05,?,1,?,186523.72,1
605,702,Taipei,Male,37,10,150525.8,1,1,1,94728.49,0
3084,?,Taipei,Male,?,4,?,1,?,0,?,1
2447,?,Taipei,Male,51,?,81710.46,?,1,1,116520.07,0
8295,704,Tainan,?,36,2,175509.8,2,?,?,152039.67,0
353,568,Tainan,?,32,7,169399.6,1,1,?,61936.22,0
6407,684,Taipei,Male,33,?,140700.61,1,1,0,103557.93,0
8858,624,Taipei,?,36,?,0,2,?,?,84749.96,0
281,782,Taipei,Male,?,?,0,2,1,1,33949.67,0
9389,679,?,Male,39,?,0,2,1,1,?,0
1489,596,Tainan,Male,30,?,121345.88,4,1,0,?,1
6188,?,Taipei,Male,?,3,114370.41,?,0,1,66810.48,0
6212,?,Taichung,Female,40,7,117304.29,?,0,0,196278.32,0
1590,675,Taichung,Male,36,7,?,1,?,1,149399.7,0
2245,515,?,?,?,?,0,2,1,1,160663.11,0
4840,531,Taipei,Female,53,5,127642.44,1,?,?,141501.45,1
2960,530,?,Male,25,9,162560.32,1,?,?,?,0
4537,?,Taipei,Female,55,?,?,2,1,?,101515.76,0
5750,844,Taipei,Female,?,8,?,2,0,0,147342.03,0
6630,?,Taipei,Male,39,5,0,2,0,?,39891.84,0
5435,?,Tainan,Female,32,5,0,2,1,0,131625.14,0
1607,?,Taichung,Female,40,2,97001.36,?,1,0,154486.01,0
5249,669,Taipei,Male,?,3,119452.03,1,1,1,?,0
7818,677,Taipei,Male,58,9,0,?,?,1,168650.4,0
5301,?,?,Female,?,6,84719.13,2,?,?,113048.79,0
5356,597,Taipei,Female,?,1,132144.35,?,?,0,158086.33,0
6048,536,Tainan,Male,40,?,?,2,?,1,11959.03,0
6725,?,Taipei,?,?,8,0,2,1,0,139844.04,1
6553,793,Taichung,?,34,5,127758.09,1,1,0,143357.03,0
